timeOpen,Close,Open,High,Low,volume,Chg.(%)
2022/3/3,42463.00 ,43912.80 ,44077.20 ,41840.80 ,74.11K,(0.03)
2022/3/2,43912.80 ,44420.30 ,45294.20 ,43361.30 ,80.82K,(0.01)
2022/3/1,44420.30 ,43187.20 ,44900.50 ,42876.60 ,90.67K,0.03 
2022/2/28,43188.20 ,37707.20 ,43977.80 ,37458.90 ,108.07K,0.15 
2022/2/27,37689.10 ,39116.60 ,39838.50 ,37062.30 ,66.14K,(0.04)
2022/2/26,39115.50 ,39221.60 ,40094.50 ,38639.10 ,41.55K,(0.00)
2022/2/25,39209.60 ,38339.20 ,39683.70 ,38042.60 ,83.78K,0.02 
2022/2/24,38339.20 ,37250.20 ,39351.60 ,34357.40 ,180.47K,0.03 
2022/2/23,37224.60 ,38248.20 ,39194.50 ,37099.50 ,64.84K,(0.03)
2022/2/22,38248.20 ,37018.30 ,38414.90 ,36399.60 ,82.75K,0.03 
2022/2/21,37017.70 ,38355.00 ,39444.10 ,36868.90 ,91.82K,(0.03)
2022/2/20,38355.00 ,40089.60 ,40120.30 ,38042.20 ,47.92K,(0.04)
2022/2/19,40090.30 ,40000.10 ,40434.30 ,39666.60 ,25.78K,0.00 
2022/2/18,40000.10 ,40532.50 ,40935.50 ,39505.00 ,64.96K,(0.01)
2022/2/17,40552.80 ,43885.50 ,44167.10 ,40103.80 ,72.63K,(0.08)
2022/2/16,43883.60 ,44540.90 ,44552.90 ,43377.60 ,41.40K,(0.01)
2022/2/15,44544.40 ,42550.30 ,44722.60 ,42460.10 ,56.34K,0.05 
2022/2/14,42550.30 ,42061.10 ,42799.70 ,41591.30 ,53.60K,0.01 
