timeOpen,Close,Open,High,Low,volume,Chg.(%)
2016/4/17,426.30 ,430.00 ,430.60 ,423.80 ,25590.00 ,-0.01 
2016/4/18,427.70 ,426.30 ,429.10 ,424.40 ,32580.00 ,0.00 
2016/4/19,434.90 ,427.70 ,436.10 ,426.80 ,45680.00 ,0.02 
2016/4/20,441.20 ,434.90 ,442.90 ,432.50 ,74360.00 ,0.01 
2016/4/21,449.30 ,441.20 ,450.80 ,439.50 ,63130.00 ,0.02 
2016/4/22,445.30 ,449.30 ,450.20 ,441.90 ,49710.00 ,-0.01 
2016/4/23,450.10 ,445.30 ,451.50 ,443.10 ,42360.00 ,0.01 
2016/4/24,457.60 ,450.10 ,461.80 ,447.90 ,74430.00 ,0.02 
2016/4/25,461.70 ,457.60 ,466.20 ,451.80 ,81660.00 ,0.01 
2016/4/26,466.00 ,461.70 ,468.90 ,459.20 ,67560.00 ,0.01 
2016/4/27,447.00 ,466.00 ,467.90 ,444.60 ,90810.00 ,-0.04 
2016/4/28,448.50 ,447.00 ,450.10 ,433.90 ,81940.00 ,0.00 
2016/4/29,455.00 ,448.50 ,456.30 ,445.20 ,44850.00 ,0.01 
2016/4/30,448.50 ,455.00 ,456.90 ,446.60 ,35310.00 ,-0.01 
2016/5/1,452.20 ,448.50 ,454.20 ,447.50 ,21750.00 ,0.01 
2016/5/2,444.20 ,452.20 ,453.90 ,440.20 ,73850.00 ,-0.02 
2016/5/3,450.30 ,444.20 ,451.50 ,441.50 ,49750.00 ,0.01 
2016/5/4,445.80 ,450.30 ,450.90 ,444.20 ,39440.00 ,-0.01 
2016/5/5,448.10 ,445.80 ,449.20 ,444.40 ,41890.00 ,0.01 
2016/5/6,459.60 ,448.10 ,461.50 ,445.70 ,68430.00 ,0.03 
2016/5/7,458.50 ,459.60 ,460.60 ,454.60 ,30970.00 ,0.00 
2016/5/8,457.90 ,458.50 ,460.20 ,454.90 ,27600.00 ,0.00 
2016/5/9,460.40 ,457.90 ,464.20 ,455.40 ,48420.00 ,0.01 
2016/5/10,449.40 ,460.40 ,462.10 ,446.80 ,59990.00 ,-0.02 
2016/5/11,452.50 ,449.40 ,456.10 ,449.60 ,39970.00 ,0.01 
2016/5/12,454.40 ,452.50 ,455.30 ,448.40 ,49190.00 ,0.00 
2016/5/13,455.40 ,454.40 ,457.20 ,451.50 ,32390.00 ,0.00 
2016/5/14,456.40 ,455.40 ,457.70 ,453.60 ,20360.00 ,0.00 
2016/5/15,458.10 ,456.40 ,460.30 ,455.00 ,21200.00 ,0.00 
2016/5/16,454.90 ,458.10 ,459.60 ,450.70 ,36600.00 ,-0.01 
2016/5/17,453.30 ,454.90 ,456.30 ,451.70 ,34630.00 ,0.00 
2016/5/18,454.20 ,453.30 ,456.60 ,452.40 ,32610.00 ,0.00 
2016/5/19,442.70 ,454.20 ,455.20 ,441.10 ,59390.00 ,-0.03 
2016/5/20,442.10 ,442.70 ,447.80 ,435.40 ,48430.00 ,0.00 
2016/5/21,443.60 ,442.10 ,445.20 ,439.70 ,23000.00 ,0.00 
2016/5/22,439.60 ,443.60 ,444.20 ,436.90 ,28740.00 ,-0.01 
2016/5/23,443.70 ,439.60 ,445.00 ,438.20 ,35900.00 ,0.01 
2016/5/24,446.10 ,443.70 ,447.90 ,442.00 ,33220.00 ,0.01 
2016/5/25,449.80 ,446.10 ,451.20 ,445.40 ,37720.00 ,0.01 
2016/5/26,453.30 ,449.80 ,454.30 ,447.70 ,37720.00 ,0.01 
2016/5/27,474.00 ,453.30 ,479.20 ,452.70 ,135680.00 ,0.05 
2016/5/28,524.20 ,474.00 ,531.80 ,467.00 ,150170.00 ,0.11 
2016/5/29,516.00 ,524.20 ,548.00 ,493.20 ,152570.00 ,-0.02 
2016/5/30,532.30 ,516.00 ,544.20 ,512.80 ,77530.00 ,0.03 
2016/5/31,528.90 ,532.30 ,546.90 ,513.20 ,114080.00 ,-0.01 
2016/6/1,537.40 ,528.90 ,542.30 ,521.30 ,72410.00 ,0.02 
2016/6/2,537.10 ,537.40 ,541.50 ,530.50 ,52880.00 ,0.00 
2016/6/3,567.00 ,537.10 ,573.70 ,534.30 ,106250.00 ,0.06 
2016/6/4,572.00 ,567.00 ,592.70 ,560.90 ,87410.00 ,0.01 
2016/6/5,574.90 ,572.00 ,583.60 ,567.80 ,64519.99999999999,0.01 
2016/6/6,583.60 ,574.90 ,586.70 ,571.70 ,63680.00 ,0.02 
2016/6/7,575.60 ,583.60 ,591.30 ,543.60 ,84690.00 ,-0.01 
2016/6/8,580.50 ,575.60 ,582.40 ,567.80 ,49600.00 ,0.01 
2016/6/9,574.70 ,580.50 ,580.70 ,569.30 ,48610.00 ,-0.01 
2016/6/10,577.90 ,574.70 ,579.30 ,571.10 ,45500.00 ,0.01 
2016/6/11,591.60 ,577.90 ,592.60 ,576.30 ,42220.00 ,0.02 
2016/6/12,666.50 ,591.60 ,683.80 ,592.80 ,217380.00 ,0.13 
2016/6/13,700.10 ,666.50 ,718.20 ,652.80 ,216730.00 ,0.05 
2016/6/14,685.10 ,700.10 ,702.50 ,654.70 ,135650.00 ,-0.02 
2016/6/15,690.80 ,685.10 ,695.10 ,670.50 ,78620.00 ,0.01 
2016/6/16,761.20 ,690.80 ,769.70 ,687.40 ,229570.00 ,0.10 
2016/6/17,743.90 ,761.20 ,771.90 ,704.20 ,215870.00 ,-0.02 
2016/6/18,753.80 ,743.90 ,776.00 ,727.10 ,120530.00 ,0.01 
2016/6/19,761.00 ,753.80 ,765.10 ,740.40 ,60450.00 ,0.01 
2016/6/20,734.00 ,761.00 ,764.60 ,717.40 ,112290.00 ,-0.04 
2016/6/21,667.40 ,734.00 ,732.20 ,626.00 ,248080.00 ,-0.09 
2016/6/22,590.60 ,667.40 ,677.80 ,586.60 ,202320.00 ,-0.12 
2016/6/23,620.80 ,590.60 ,629.50 ,539.30 ,261740.00 ,0.05 
2016/6/24,656.90 ,620.80 ,687.40 ,616.40 ,196690.00 ,0.06 
2016/6/25,663.50 ,656.90 ,688.10 ,640.80 ,100460.00 ,0.01 
2016/6/26,625.40 ,663.50 ,665.20 ,609.90 ,88930.00 ,-0.06 
2016/6/27,644.70 ,625.40 ,650.30 ,615.20 ,99810.00 ,0.03 
2016/6/28,644.90 ,644.70 ,659.30 ,634.30 ,76660.00 ,0.00 
2016/6/29,636.50 ,644.90 ,645.90 ,621.80 ,80220.00 ,-0.01 
2016/6/30,670.00 ,636.50 ,673.00 ,631.20 ,88200.00 ,0.05 
2016/7/1,674.60 ,670.00 ,685.10 ,661.10 ,92230.00 ,0.01 
2016/7/2,698.10 ,674.60 ,700.50 ,671.50 ,67380.00 ,0.03 
2016/7/3,661.60 ,698.10 ,701.50 ,644.60 ,99270.00 ,-0.05 
2016/7/4,675.20 ,661.60 ,679.00 ,644.00 ,63910.00 ,0.02 
2016/7/5,663.70 ,675.20 ,679.20 ,657.30 ,54640.00 ,-0.02 
2016/7/6,672.70 ,663.70 ,678.40 ,662.20 ,47050.00 ,0.01 
2016/7/7,635.30 ,672.70 ,676.20 ,605.00 ,153610.00 ,-0.06 
2016/7/8,662.80 ,635.30 ,663.40 ,630.20 ,75890.00 ,0.04 
2016/7/9,651.80 ,662.80 ,663.50 ,620.70 ,96010.00 ,-0.02 
2016/7/10,647.10 ,651.80 ,652.00 ,636.80 ,29260.00 ,-0.01 
2016/7/11,646.70 ,647.10 ,657.50 ,640.00 ,45940.00 ,0.00 
2016/7/12,670.60 ,646.70 ,673.20 ,644.60 ,66590.00 ,0.04 
2016/7/13,661.20 ,670.60 ,672.00 ,656.00 ,62960.00 ,-0.01 
2016/7/14,657.30 ,661.20 ,661.90 ,646.30 ,48200.00 ,-0.01 
2016/7/15,664.20 ,657.30 ,667.50 ,656.50 ,35830.00 ,0.01 
2016/7/16,660.70 ,664.20 ,665.40 ,655.70 ,20390.00 ,-0.01 
2016/7/17,676.30 ,660.70 ,680.90 ,660.10 ,46840.00 ,0.02 
2016/7/18,670.40 ,676.30 ,680.40 ,664.60 ,42580.00 ,-0.01 
2016/7/19,671.10 ,670.40 ,673.20 ,663.60 ,30400.00 ,0.00 
2016/7/20,664.40 ,671.10 ,672.30 ,659.50 ,37560.00 ,-0.01 
2016/7/21,664.60 ,664.40 ,666.50 ,657.80 ,32170.00 ,0.00 
2016/7/22,651.10 ,664.60 ,669.40 ,645.70 ,65900.00 ,-0.02 
2016/7/23,655.20 ,651.10 ,658.20 ,648.00 ,29890.00 ,0.01 
2016/7/24,659.30 ,655.20 ,664.20 ,651.00 ,29820.00 ,0.01 
2016/7/25,654.00 ,659.30 ,662.50 ,651.10 ,34380.00 ,-0.01 
2016/7/26,654.40 ,654.00 ,657.80 ,643.50 ,49390.00 ,0.00 
2016/7/27,654.50 ,654.40 ,659.10 ,646.00 ,29890.00 ,0.00 
2016/7/28,654.10 ,654.50 ,658.00 ,650.80 ,28110.00 ,0.00 
2016/7/29,655.40 ,654.10 ,657.40 ,651.00 ,27040.00 ,0.00 
2016/7/30,654.70 ,655.40 ,657.50 ,652.10 ,19350.00 ,0.00 
2016/7/31,621.90 ,654.70 ,654.90 ,621.40 ,62890.00 ,-0.05 
2016/8/1,607.00 ,621.90 ,627.90 ,603.50 ,66660.00 ,-0.02 
2016/8/2,513.40 ,607.00 ,613.80 ,471.40 ,130910.00 ,-0.15 
2016/8/3,566.40 ,513.40 ,573.10 ,514.10 ,85930.00 ,0.10 
2016/8/4,576.20 ,566.40 ,584.90 ,559.50 ,44820.00 ,0.02 
2016/8/5,574.70 ,576.20 ,580.00 ,565.80 ,27890.00 ,0.00 
2016/8/6,586.50 ,574.70 ,596.70 ,565.30 ,25380.00 ,0.02 
2016/8/7,590.80 ,586.50 ,596.00 ,580.90 ,26200.00 ,0.01 
2016/8/8,589.20 ,590.80 ,594.20 ,585.40 ,24880.00 ,0.00 
2016/8/9,585.30 ,589.20 ,591.20 ,581.10 ,25970.00 ,-0.01 
2016/8/10,590.90 ,585.30 ,600.50 ,580.90 ,49570.00 ,0.01 
2016/8/11,587.80 ,590.90 ,599.20 ,585.40 ,39830.00 ,-0.01 
2016/8/12,587.10 ,587.80 ,591.10 ,582.20 ,25500.00 ,0.00 
2016/8/13,584.60 ,587.10 ,590.10 ,582.80 ,19300.00 ,0.00 
2016/8/14,569.10 ,584.60 ,585.80 ,559.90 ,33070.00 ,-0.03 
2016/8/15,567.00 ,569.10 ,575.00 ,559.30 ,33770.00 ,0.00 
2016/8/16,580.20 ,567.00 ,583.40 ,563.40 ,37690.00 ,0.02 
2016/8/17,572.30 ,580.20 ,581.10 ,568.70 ,32759.999999999996,-0.01 
2016/8/18,573.40 ,572.30 ,579.50 ,570.80 ,30390.00 ,0.00 
2016/8/19,574.60 ,573.40 ,577.90 ,566.30 ,25530.00 ,0.00 
2016/8/20,582.60 ,574.60 ,583.50 ,572.30 ,23120.00 ,0.01 
2016/8/21,580.70 ,582.60 ,585.30 ,577.80 ,14160.00 ,0.00 
2016/8/22,587.50 ,580.70 ,591.90 ,577.10 ,33560.00 ,0.01 
2016/8/23,583.60 ,587.50 ,589.90 ,578.60 ,32080.00 ,-0.01 
2016/8/24,579.70 ,583.60 ,584.50 ,576.80 ,28060.00 ,-0.01 
2016/8/25,578.00 ,579.70 ,580.70 ,570.80 ,32729.999999999996,0.00 
2016/8/26,579.40 ,578.00 ,582.70 ,575.80 ,21170.00 ,0.00 
2016/8/27,570.30 ,579.40 ,580.40 ,567.30 ,18690.00 ,-0.02 
2016/8/28,575.00 ,570.30 ,576.30 ,569.20 ,12830.00 ,0.01 
2016/8/29,574.20 ,575.00 ,578.60 ,571.40 ,23860.00 ,0.00 
2016/8/30,577.30 ,574.20 ,579.90 ,572.50 ,27480.00 ,0.01 
2016/8/31,573.90 ,577.30 ,578.30 ,571.70 ,24930.00 ,-0.01 
2016/9/1,572.00 ,573.90 ,705.00 ,569.40 ,25870.00 ,0.00 
2016/9/2,575.30 ,572.00 ,577.60 ,569.30 ,26610.00 ,0.01 
2016/9/3,598.80 ,575.30 ,605.00 ,572.60 ,35700.00 ,0.04 
2016/9/4,609.50 ,598.80 ,615.20 ,590.80 ,30690.00 ,0.02 
2016/9/5,605.80 ,609.50 ,610.60 ,598.80 ,25290.00 ,-0.01 
2016/9/6,610.40 ,605.80 ,612.00 ,603.50 ,24330.00 ,0.01 
2016/9/7,613.20 ,610.40 ,616.50 ,606.20 ,30030.00 ,0.00 
2016/9/8,625.60 ,613.20 ,629.30 ,611.30 ,36330.00 ,0.02 
2016/9/9,623.20 ,625.60 ,627.60 ,617.30 ,28330.00 ,0.00 
2016/9/10,624.50 ,623.20 ,627.50 ,621.10 ,15280.00 ,0.00 
2016/9/11,605.60 ,624.50 ,630.80 ,592.80 ,36540.00 ,-0.03 
2016/9/12,608.00 ,605.60 ,610.60 ,603.00 ,27950.00 ,0.00 
2016/9/13,608.60 ,608.00 ,612.00 ,604.90 ,27520.00 ,0.00 
2016/9/14,609.50 ,608.60 ,612.20 ,606.40 ,24240.00 ,0.00 
2016/9/15,608.10 ,609.50 ,610.70 ,605.10 ,22690.00 ,0.00 
2016/9/16,607.80 ,608.10 ,610.40 ,605.20 ,21850.00 ,0.00 
2016/9/17,607.10 ,607.80 ,609.60 ,604.50 ,15890.00 ,0.00 
2016/9/18,610.70 ,607.10 ,612.40 ,605.20 ,16329.999999999998,0.01 
2016/9/19,609.80 ,610.70 ,612.40 ,607.00 ,21240.00 ,0.00 
2016/9/20,609.20 ,609.80 ,611.30 ,605.90 ,22610.00 ,0.00 
2016/9/21,597.20 ,609.20 ,608.80 ,591.70 ,36860.00 ,-0.02 
2016/9/22,595.60 ,597.20 ,599.80 ,592.80 ,22440.00 ,0.00 
2016/9/23,602.90 ,595.60 ,603.70 ,594.10 ,25920.00 ,0.01 
2016/9/24,602.60 ,602.90 ,605.90 ,600.50 ,13470.00 ,0.00 
2016/9/25,601.50 ,602.60 ,604.90 ,598.30 ,13280.00 ,0.00 
2016/9/26,606.50 ,601.50 ,608.50 ,598.20 ,27510.00 ,0.01 
2016/9/27,605.50 ,606.50 ,609.00 ,601.70 ,25550.00 ,0.00 
2016/9/28,604.70 ,605.50 ,606.90 ,602.60 ,18940.00 ,0.00 
2016/9/29,604.70 ,604.70 ,607.20 ,602.00 ,25320.00 ,0.00 
2016/9/30,608.10 ,604.70 ,608.80 ,602.30 ,23950.00 ,0.01 
2016/10/1,613.40 ,608.10 ,615.00 ,607.10 ,16930.00 ,0.01 
2016/10/2,610.70 ,613.40 ,614.20 ,607.70 ,16540.00 ,0.00 
2016/10/3,611.60 ,610.70 ,613.20 ,608.50 ,21950.00 ,0.00 
2016/10/4,609.00 ,611.60 ,612.70 ,606.50 ,24990.00 ,0.00 
2016/10/5,611.80 ,609.00 ,613.70 ,608.00 ,23400.00 ,0.00 
2016/10/6,611.00 ,611.80 ,612.70 ,608.50 ,21630.00 ,0.00 
2016/10/7,616.00 ,611.00 ,619.40 ,609.10 ,32729.999999999996,0.01 
2016/10/8,617.70 ,616.00 ,619.60 ,614.90 ,13620.00 ,0.00 
2016/10/9,615.80 ,617.70 ,618.30 ,613.00 ,13430.00 ,0.00 
2016/10/10,617.30 ,615.80 ,618.80 ,612.80 ,25230.00 ,0.00 
2016/10/11,640.50 ,617.30 ,642.30 ,615.60 ,55770.00 ,0.04 
2016/10/12,636.00 ,640.50 ,642.50 ,632.20 ,26950.00 ,-0.01 
2016/10/13,635.60 ,636.00 ,639.50 ,632.30 ,25620.00 ,0.00 
2016/10/14,637.90 ,635.60 ,640.50 ,630.70 ,31420.00 ,0.00 
2016/10/15,637.00 ,637.90 ,641.40 ,635.10 ,12380.00 ,0.00 
2016/10/16,640.10 ,637.00 ,642.20 ,636.40 ,12890.00 ,0.00 
2016/10/17,637.40 ,640.10 ,641.30 ,634.90 ,27690.00 ,0.00 
2016/10/18,635.30 ,637.40 ,639.30 ,632.20 ,24600.00 ,0.00 
2016/10/19,629.10 ,635.30 ,637.30 ,624.10 ,35290.00 ,-0.01 
2016/10/20,628.30 ,629.10 ,630.80 ,625.50 ,20940.00 ,0.00 
2016/10/21,630.50 ,628.30 ,633.30 ,627.60 ,28090.00 ,0.00 
2016/10/22,655.50 ,630.50 ,659.90 ,629.70 ,37100.00 ,0.04 
2016/10/23,653.00 ,655.50 ,661.20 ,648.80 ,21910.00 ,0.00 
2016/10/24,650.50 ,653.00 ,654.30 ,645.70 ,33240.00 ,0.00 
2016/10/25,651.00 ,650.50 ,662.50 ,647.70 ,36740.00 ,0.00 
2016/10/26,674.70 ,651.00 ,678.40 ,651.40 ,47670.00 ,0.04 
2016/10/27,682.30 ,674.70 ,687.90 ,672.30 ,46560.00 ,0.01 
2016/10/28,686.20 ,682.30 ,688.40 ,678.60 ,38970.00 ,0.01 
2016/10/29,715.00 ,686.20 ,720.20 ,685.20 ,54030.00 ,0.04 
2016/10/30,697.30 ,715.00 ,714.90 ,689.50 ,39330.00 ,-0.02 
2016/10/31,698.70 ,697.30 ,707.20 ,682.20 ,38050.00 ,0.00 
2016/11/1,726.80 ,698.70 ,734.40 ,695.20 ,68070.00 ,0.04 
2016/11/2,733.50 ,726.80 ,735.80 ,718.10 ,39040.00 ,0.01 
2016/11/3,684.90 ,733.50 ,744.40 ,670.40 ,96410.00 ,-0.07 
2016/11/4,702.10 ,684.90 ,706.60 ,681.30 ,48240.00 ,0.03 
2016/11/5,702.10 ,702.10 ,706.40 ,694.00 ,22020.00 ,0.00 
2016/11/6,709.90 ,702.10 ,714.10 ,697.60 ,25810.00 ,0.01 
2016/11/7,705.40 ,709.90 ,711.70 ,698.30 ,30740.00 ,-0.01 
2016/11/8,710.90 ,705.40 ,714.60 ,701.00 ,39730.00 ,0.01 
2016/11/9,721.40 ,710.90 ,741.20 ,707.10 ,70700.00 ,0.01 
2016/11/10,714.60 ,721.40 ,723.00 ,707.30 ,33330.00 ,-0.01 
2016/11/11,715.00 ,714.60 ,719.80 ,711.70 ,25580.00 ,0.00 
2016/11/12,704.30 ,715.00 ,717.40 ,701.10 ,27600.00 ,-0.02 
2016/11/13,702.00 ,704.30 ,705.60 ,685.00 ,36140.00 ,0.00 
2016/11/14,704.60 ,702.00 ,708.00 ,696.10 ,37750.00 ,0.00 
2016/11/15,711.10 ,704.60 ,716.90 ,697.90 ,41400.00 ,0.01 
2016/11/16,740.30 ,711.10 ,746.00 ,708.10 ,79570.00 ,0.04 
2016/11/17,737.50 ,740.30 ,751.90 ,730.10 ,62770.00 ,0.00 
2016/11/18,747.00 ,737.50 ,751.40 ,731.00 ,39710.00 ,0.01 
2016/11/19,747.90 ,747.00 ,755.30 ,737.40 ,25630.00 ,0.00 
2016/11/20,728.50 ,747.90 ,752.30 ,712.80 ,47420.00 ,-0.03 
2016/11/21,736.20 ,728.50 ,744.30 ,726.50 ,32509.999999999996,0.01 
2016/11/22,749.30 ,736.20 ,754.00 ,730.60 ,44440.00 ,0.02 
2016/11/23,741.10 ,749.30 ,750.90 ,731.30 ,37870.00 ,-0.01 
2016/11/24,735.30 ,741.10 ,744.20 ,726.20 ,37240.00 ,-0.01 
2016/11/25,740.40 ,735.30 ,741.30 ,729.00 ,28850.00 ,0.01 
2016/11/26,734.10 ,740.40 ,741.00 ,725.60 ,22580.00 ,-0.01 
2016/11/27,729.40 ,734.10 ,738.30 ,727.10 ,21350.00 ,-0.01 
2016/11/28,733.30 ,729.40 ,738.10 ,727.70 ,34120.00 ,0.01 
2016/11/29,732.60 ,733.30 ,737.00 ,727.80 ,32570.00 ,0.00 
2016/11/30,742.50 ,732.60 ,745.40 ,730.60 ,39280.00 ,0.01 
2016/12/1,752.60 ,742.50 ,755.50 ,741.10 ,54030.00 ,0.01 
2016/12/2,770.90 ,752.60 ,779.00 ,752.30 ,63220.00 ,0.02 
2016/12/3,764.20 ,770.90 ,772.30 ,755.80 ,38450.00 ,-0.01 
2016/12/4,766.40 ,764.20 ,769.20 ,758.80 ,19160.00 ,0.00 
2016/12/5,754.30 ,766.40 ,769.20 ,746.00 ,51170.00 ,-0.02 
2016/12/6,758.20 ,754.30 ,762.50 ,750.90 ,33430.00 ,0.01 
2016/12/7,765.60 ,758.20 ,769.00 ,754.30 ,34870.00 ,0.01 
2016/12/8,768.50 ,765.60 ,773.40 ,761.20 ,28780.00 ,0.00 
2016/12/9,770.50 ,768.50 ,773.50 ,765.00 ,24180.00 ,0.00 
2016/12/10,774.00 ,770.50 ,777.00 ,769.20 ,18020.00 ,0.00 
2016/12/11,767.90 ,774.00 ,774.20 ,763.00 ,17140.00 ,-0.01 
2016/12/12,778.50 ,767.90 ,781.30 ,767.90 ,28760.00 ,0.01 
2016/12/13,778.70 ,778.50 ,790.30 ,767.80 ,33110.00 ,0.00 
2016/12/14,776.50 ,778.70 ,780.80 ,771.00 ,24780.00 ,0.00 
2016/12/15,775.20 ,776.50 ,780.30 ,773.10 ,26220.00 ,0.00 
2016/12/16,782.00 ,775.20 ,783.90 ,773.30 ,27610.00 ,0.01 
2016/12/17,787.20 ,782.00 ,791.60 ,779.40 ,23580.00 ,0.01 
2016/12/18,789.00 ,787.20 ,791.30 ,783.80 ,14530.00 ,0.00 
2016/12/19,789.80 ,789.00 ,793.70 ,786.30 ,25460.00 ,0.00 
2016/12/20,799.10 ,789.80 ,800.00 ,787.10 ,34480.00 ,0.01 
2016/12/21,829.20 ,799.10 ,833.10 ,796.00 ,65290.00000000001,0.04 
2016/12/22,860.20 ,829.20 ,874.70 ,828.90 ,70560.00 ,0.04 
2016/12/23,917.20 ,860.20 ,920.30 ,858.00 ,102220.00 ,0.07 
2016/12/24,891.10 ,917.20 ,920.50 ,880.80 ,46030.00 ,-0.03 
2016/12/25,891.10 ,891.10 ,895.20 ,851.40 ,42480.00 ,0.00 
2016/12/26,898.40 ,891.10 ,909.30 ,885.90 ,38790.00 ,0.01 
2016/12/27,925.80 ,898.40 ,937.90 ,893.40 ,49690.00 ,0.03 
2016/12/28,972.20 ,925.80 ,974.50 ,925.50 ,77290.00 ,0.05 
2016/12/29,971.10 ,972.20 ,982.60 ,949.20 ,61130.00 ,0.00 
2016/12/30,959.00 ,971.10 ,971.60 ,927.40 ,70840.00 ,-0.01 
2016/12/31,963.40 ,959.00 ,965.50 ,942.40 ,27560.00 ,0.00 
2017/1/1,995.40 ,963.40 ,1001.60 ,956.10 ,41150.00 ,0.03 
2017/1/2,1017.00 ,995.40 ,1031.70 ,990.20 ,64950.00 ,0.02 
2017/1/3,1033.30 ,1017.00 ,1035.50 ,1006.50 ,54790.00 ,0.02 
2017/1/4,1135.40 ,1033.30 ,1148.50 ,1022.30 ,156270.00 ,0.10 
2017/1/5,989.30 ,1135.40 ,1150.60 ,874.50 ,240010.00 ,-0.13 
2017/1/6,886.20 ,989.30 ,1027.40 ,852.50 ,194290.00 ,-0.10 
2017/1/7,888.90 ,886.20 ,900.90 ,806.70 ,130660.00 ,0.00 
2017/1/8,900.90 ,888.90 ,936.10 ,875.80 ,76910.00 ,0.01 
2017/1/9,899.80 ,900.90 ,910.50 ,870.90 ,62580.00 ,0.00 
2017/1/10,904.40 ,899.80 ,911.30 ,890.10 ,53710.00 ,0.01 
2017/1/11,785.40 ,904.40 ,917.70 ,751.60 ,194440.00 ,-0.13 
2017/1/12,810.10 ,785.40 ,828.20 ,739.50 ,120240.00 ,0.03 
2017/1/13,824.80 ,810.10 ,835.00 ,771.00 ,89860.00 ,0.02 
2017/1/14,819.60 ,824.80 ,838.90 ,808.30 ,44210.00 ,-0.01 
2017/1/15,821.20 ,819.60 ,826.40 ,808.60 ,24400.00 ,0.00 
2017/1/16,827.30 ,821.20 ,836.70 ,817.70 ,33220.00 ,0.01 
2017/1/17,899.70 ,827.30 ,906.40 ,825.00 ,82210.00 ,0.09 
2017/1/18,872.00 ,899.70 ,913.70 ,845.90 ,69260.00 ,-0.03 
2017/1/19,895.20 ,872.00 ,905.30 ,870.70 ,58440.00 ,0.03 
2017/1/20,892.90 ,895.20 ,901.50 ,878.90 ,38870.00 ,0.00 
2017/1/21,919.80 ,892.90 ,928.90 ,889.50 ,40380.00 ,0.03 
2017/1/22,918.80 ,919.80 ,938.40 ,888.60 ,47930.00 ,0.00 
2017/1/23,921.50 ,918.80 ,928.00 ,910.80 ,32740.000000000004,0.00 
2017/1/24,893.80 ,921.50 ,925.60 ,889.20 ,58870.00 ,-0.03 
